indicator_seq,parent_seq,agency_name,indicator_name,description,period_year,period_month,category,frequency,desired_change,indicator_unit,decimal_places,ytd_target,ytd_actual,monthly_target,monthly_actual
391690,0,NYC Transit,On-Time Performance (Terminal),"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2010,10,Service Indicators,M,U,%,1,0,0,0,0
391690,0,NYC Transit,On-Time Performance (Terminal),"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2010,11,Service Indicators,M,U,%,1,92.00,88.50,92.00,87.40
391690,0,NYC Transit,On-Time Performance (Terminal),"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2010,12,Service Indicators,M,U,%,1,0,0,0,0
391690,0,NYC Transit,On-Time Performance (Terminal),"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2011,1,Service Indicators,M,U,%,1,91.90,83.50,91.90,83.50
391690,0,NYC Transit,On-Time Performance (Terminal),"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2011,3,Service Indicators,M,U,%,1,91.90,84.80,91.90,86.40
391690,0,NYC Transit,On-Time Performance (Terminal),"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2011,4,Service Indicators,M,U,%,1,91.90,85.30,91.90,86.70
391690,0,NYC Transit,On-Time Performance (Terminal),"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2011,5,Service Indicators,M,U,%,1,90.00,0,90.00,0
391690,0,NYC Transit,On-Time Performance (Terminal),"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2011,6,Service Indicators,M,U,%,1,90.00,0,90.00,0
391690,0,NYC Transit,On-Time Performance (Terminal),"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2011,7,Service Indicators,M,U,%,1,90.00,0,90.00,0
391690,0,NYC Transit,On-Time Performance (Terminal),"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2011,8,Service Indicators,M,U,%,1,90.00,0,90.00,0
391690,0,NYC Transit,On-Time Performance (Terminal),"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2011,9,Service Indicators,M,U,%,1,90.00,0,90.00,0
391690,0,NYC Transit,On-Time Performance (Terminal),"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2011,10,Service Indicators,M,U,%,1,90.00,0,90.00,0
391690,0,NYC Transit,On-Time Performance (Terminal),"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2011,11,Service Indicators,M,U,%,1,90.00,0,90.00,0
391690,0,NYC Transit,On-Time Performance (Terminal),"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2011,12,Service Indicators,M,U,%,1,90.00,0,90.00,0
391691,391690,NYC Transit,OTP (Terminal) - 1 Line,"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2009,1,Service Indicators,M,U,%,1,0,0,0,0
391691,391690,NYC Transit,OTP (Terminal) - 1 Line,"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2009,2,Service Indicators,M,U,%,1,0,0,0,0
391691,391690,NYC Transit,OTP (Terminal) - 1 Line,"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2009,3,Service Indicators,M,U,%,1,0,0,0,0
391691,391690,NYC Transit,OTP (Terminal) - 1 Line,"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2009,4,Service Indicators,M,U,%,1,0,0,0,0
391691,391690,NYC Transit,OTP (Terminal) - 1 Line,"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2009,5,Service Indicators,M,U,%,1,0,0,0,0
391691,391690,NYC Transit,OTP (Terminal) - 1 Line,"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2009,6,Service Indicators,M,U,%,1,0,86.80,0,86.80
391691,391690,NYC Transit,OTP (Terminal) - 1 Line,"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2009,7,Service Indicators,M,U,%,1,0,90.00,0,93.20
391691,391690,NYC Transit,OTP (Terminal) - 1 Line,"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2009,8,Service Indicators,M,U,%,1,0,88.30,0,84.70
391691,391690,NYC Transit,OTP (Terminal) - 1 Line,"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2009,9,Service Indicators,M,U,%,1,0,89.60,0,93.90
391691,391690,NYC Transit,OTP (Terminal) - 1 Line,"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2009,10,Service Indicators,M,U,%,1,0,90.20,0,92.60
391691,391690,NYC Transit,OTP (Terminal) - 1 Line,"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2009,11,Service Indicators,M,U,%,1,0,91.10,0,95.60
391691,391690,NYC Transit,OTP (Terminal) - 1 Line,"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2009,12,Service Indicators,M,U,%,1,0,91.20,0,91.70
391691,391690,NYC Transit,OTP (Terminal) - 1 Line,"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2010,1,Service Indicators,M,U,%,1,90.90,93.50,90.90,93.50
391691,391690,NYC Transit,OTP (Terminal) - 1 Line,"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2010,2,Service Indicators,M,U,%,1,90.90,92.20,90.90,90.70
391691,391690,NYC Transit,OTP (Terminal) - 1 Line,"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2010,3,Service Indicators,M,U,%,1,90.90,92.20,90.90,92.20
391691,391690,NYC Transit,OTP (Terminal) - 1 Line,"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2010,4,Service Indicators,M,U,%,1,90.90,91.50,90.90,89.40
391691,391690,NYC Transit,OTP (Terminal) - 1 Line,"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2010,5,Service Indicators,M,U,%,1,90.90,91.30,90.90,90.50
391691,391690,NYC Transit,OTP (Terminal) - 1 Line,"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2010,6,Service Indicators,M,U,%,1,90.90,91.40,90.90,91.80
391691,391690,NYC Transit,OTP (Terminal) - 1 Line,"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2010,7,Service Indicators,M,U,%,1,90.90,91.40,90.90,91.80
391691,391690,NYC Transit,OTP (Terminal) - 1 Line,"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2010,8,Service Indicators,M,U,%,1,90.90,91.20,90.90,89.90
391691,391690,NYC Transit,OTP (Terminal) - 1 Line,"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2010,9,Service Indicators,M,U,%,1,90.90,90.40,90.90,84.10
391691,391690,NYC Transit,OTP (Terminal) - 1 Line,"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2010,10,Service Indicators,M,U,%,1,0,0,0,0
391691,391690,NYC Transit,OTP (Terminal) - 1 Line,"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2010,11,Service Indicators,M,U,%,1,90.90,89.50,90.90,85.20
391691,391690,NYC Transit,OTP (Terminal) - 1 Line,"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2010,12,Service Indicators,M,U,%,1,0,0,0,0
391691,391690,NYC Transit,OTP (Terminal) - 1 Line,"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2011,1,Service Indicators,M,U,%,1,91.50,90.80,91.50,90.80
391691,391690,NYC Transit,OTP (Terminal) - 1 Line,"Subways weekday Terminal OTP evaluates performance based on schedule/service plan�in effect, includes all delays.",2011,2,Service Indicators,M,U,%,1,91.50,91.30,91.50,91.90
